id,brand,name,price,price_sign,currency,image_link,product_link,website_link,description,rating,category,product_type,tag_list,created_at,updated_at,product_api_url,api_featured_image,product_colors
813,clinique,All About Shadow&trade; Primer for Eyes,21.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_7W5C_181x209.png,https://www.clinique.com/product/1598/27035/makeup/eye-shadows/all-about-shadow-primer-for-eyes,https://www.clinique.com,Skin-toned colour primer preps lids for improved shadow application and wear. Creates a neutral base that holds All About Shadow eye colour in place for up to 12 hours. Can be worn alone for a natural yet perfected look. Appropriate for sensitive eyes and contact lens wearers. Ophthalmologist tested.,,,eyeshadow,[],2017-12-23T23:35:16.052Z,2017-12-23T23:38:43.601Z,http://makeup-api.herokuapp.com/api/v1/products/813.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/813/original/data?1514072323,"[{'hex_value': '#decdaf', 'colour_name': 'Very Fair'}, {'hex_value': '#bc9b72', 'colour_name': 'Moderately Fair'}, {'hex_value': '#7c4e10', 'colour_name': 'Deep'}]"
812,clinique,Lid Smoothie&trade; Antioxidant 8-Hour Eye Colour,21.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_791P01_181x209.png,https://www.clinique.com/product/1598/18485/makeup/eye-shadows/lid-smoothie-antioxidant-8-hour-eye-colour,https://www.clinique.com,"Creamy, crease-resistant eye colour wears for 8 hours. Instantly cools thanks to a unique applicator. Nourishing ingredients coax fine lid lines into a blanket of smoothness. Antioxidants help protect eye-area skin.",,,eyeshadow,[],2017-12-23T23:35:15.755Z,2017-12-23T23:38:43.316Z,http://makeup-api.herokuapp.com/api/v1/products/812.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/812/original/data?1514072323,"[{'hex_value': '#e9bc97', 'colour_name': ""Bit O'Honey""}, {'hex_value': '#cbb1a6', 'colour_name': 'Cashew Later'}, {'hex_value': '#8F8979', 'colour_name': 'Cute-cumber'}, {'hex_value': '#A5726F', 'colour_name': 'Pinkgo Biloba'}, {'hex_value': '#7F5B4F', 'colour_name': 'Seventh Heather'}]"
811,clinique,Touch Base For Eyes&trade;,17.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_6339_181x209.png,https://www.clinique.com/product/1598/5169/makeup/eye-shadows/touch-base-for-eyes,https://www.clinique.com,"No smearing, no fading, no creasing. Stays on until washed off. Versatile, creamy formula can be worn alone or layered under other eye shadows to give them more staying power. Acts as a holding base for powder shadow, helps it last longer. Ophthalmologist tested.",,,eyeshadow,[],2017-12-23T23:35:15.541Z,2017-12-23T23:38:43.035Z,http://makeup-api.herokuapp.com/api/v1/products/811.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/811/original/data?1514072322,"[{'hex_value': '#efd4b9', 'colour_name': 'Canvas Light'}, {'hex_value': '#E9BFB5', 'colour_name': 'Petal Shimmer'}, {'hex_value': '#C8967D', 'colour_name': 'Buff Lighting'}, {'hex_value': '#c98c7f', 'colour_name': 'Nude Rose'}, {'hex_value': '#b69888', 'colour_name': 'Canvas'}]"
810,clinique,Lid Pop™,18.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_ZKJT02_181x209.png,https://www.clinique.com/product/1598/39911/makeup/eye-shadows/lid-poptm,https://www.clinique.com,"Silky, long-wearing eye shadow delivers an instant pop of colour for a virtually powderless look. Builds and blends easily to a customizable level of intensity. Appropriate for contact lens wearers and sensitive eyes.",,,eyeshadow,[],2017-12-23T23:35:15.246Z,2017-12-23T23:38:42.733Z,http://makeup-api.herokuapp.com/api/v1/products/810.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/810/original/open-uri20171223-4-pewgcj?1514072322,"[{'hex_value': '#855371', 'colour_name': 'Grape Pop'}, {'hex_value': '#e3a595', 'colour_name': 'Cream Pop'}, {'hex_value': '#f5939a', 'colour_name': 'Petal Pop'}, {'hex_value': '#fed1b9', 'colour_name': 'Vanilla Pop'}, {'hex_value': '#20367e', 'colour_name': 'Surf Pop'}, {'hex_value': '#008b97', 'colour_name': 'Aqua Pop'}, {'hex_value': '#836a42', 'colour_name': 'Willow Pop'}, {'hex_value': '#68463e', 'colour_name': 'Cocoa Pop'}]"
809,clinique,All About Shadow&trade; Single,16.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_7PWG_181x209.png,https://www.clinique.com/product/1598/27031/makeup/eye-shadows/all-about-shadow-single,https://www.clinique.com,"Creamy colour glides on in one smooth stroke. Longwearing. Crease- and fade-resistant, too. Ophthalmologist tested for even the most sensitive eyes and contact lens wearers. Mirrored compact comes with a sponge-tip applicator.",,,eyeshadow,[],2017-12-23T23:35:14.522Z,2017-12-23T23:38:42.444Z,http://makeup-api.herokuapp.com/api/v1/products/809.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/809/original/data?1514072322,"[{'hex_value': '#f8f5f3', 'colour_name': 'Sugar Cane'}, {'hex_value': '#f2c5da', 'colour_name': 'Angel Eyes '}, {'hex_value': '#e2ac83', 'colour_name': 'Daybreak'}, {'hex_value': '#ae6950', 'colour_name': 'Sunset Glow'}, {'hex_value': '#a0746c', 'colour_name': 'Nude Rose'}, {'hex_value': '#5b4540', 'colour_name': 'Portobello'}, {'hex_value': '#af849e', 'colour_name': 'Lavender Out Loud'}, {'hex_value': '#d699bb', 'colour_name': 'Bubble Bath'}, {'hex_value': '#d27948', 'colour_name': 'At Dusk'}, {'hex_value': '#edd5c5', 'colour_name': 'French Vanilla'}, {'hex_value': '#9d9744', 'colour_name': 'Lemongrass'}, {'hex_value': '#919697', 'colour_name': 'Silver Lining'}, {'hex_value': '#5c745f', 'colour_name': 'Pacific Coast'}, {'hex_value': '#85748a', 'colour_name': 'Rock Violet'}, {'hex_value': '#834589', 'colour_name': 'Purple Pumps'}, {'hex_value': '#839bc0', 'colour_name': 'Lagoon'}, {'hex_value': '#212f68', 'colour_name': 'Deep Dive'}, {'hex_value': '#34391c', 'colour_name': 'Black Jade'}, {'hex_value': '#886a5a', 'colour_name': 'Foxier'}, {'hex_value': '#443022', 'colour_name': 'French Roast'}, {'hex_value': '#541c2f', 'colour_name': 'Chocolate Covered Cherry'}, {'hex_value': '#6c352f', 'colour_name': 'Black Honey'}, {'hex_value': '#4c434d', 'colour_name': 'Graphite'}, {'hex_value': '#362307', 'colour_name': 'Olive in My Martini'}, {'hex_value': '#241607', 'colour_name': 'Stroke of Midnight'}]"
808,clinique,Chubby Stick&trade; Shadow Tint For Eyes,17.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_7NYF01_181x209.png,https://www.clinique.com/product/1598/22855/makeup/eye-shadows/chubby-stick-shadow-tint-for-eyes,https://www.clinique.com,"Sheer wash of lightweight, creamy colour slips on. Layerable and long-wearing. Versatile, too.",,pencil,eyeshadow,[],2017-12-23T23:35:13.780Z,2017-12-26T01:07:49.416Z,http://makeup-api.herokuapp.com/api/v1/products/808.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/808/original/data?1514072321,"[{'hex_value': '#fff9bd', 'colour_name': 'Grandest Gold'}, {'hex_value': '#f0c6b0', 'colour_name': 'Bountiful Beige'}, {'hex_value': '#714a3a', 'colour_name': 'Fuller Fudge'}, {'hex_value': '#c89274', 'colour_name': 'Ample Amber'}, {'hex_value': '#efa9ad', 'colour_name': 'Pink & Plenty'}, {'hex_value': '#776933', 'colour_name': 'Whopping Willow'}, {'hex_value': '#6b785c', 'colour_name': 'Mighty Moss'}, {'hex_value': '#e47c6e', 'colour_name': 'Biggest Blossom'}, {'hex_value': '#a18baa', 'colour_name': 'Lavish Lilac'}, {'hex_value': '#a78b97', 'colour_name': 'Oversized Orchid'}, {'hex_value': '#4399bc', 'colour_name': 'Big Blue'}, {'hex_value': '#8c6f62', 'colour_name': ""Lots o' Latte""}, {'hex_value': '#558c7f', 'colour_name': 'Two Ton Teal'}, {'hex_value': '#4d434c', 'colour_name': 'Curvaceous Coal'}, {'hex_value': '#765074', 'colour_name': 'Portly Plum'}, {'hex_value': '#2f4168', 'colour_name': 'Massive Midnight'}]"
807,clinique,All About Shadow&trade; Quad,28.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_7PWL06_181x209.png,https://www.clinique.com/product/1598/27033/makeup/eye-shadows/all-about-shadow-quad,https://www.clinique.com,Wear shades alone or layered together in different combinations. Crease- and fade-resistant. Ophthalmologist tested for even the most sensitive eyes and contact lens wearers. Mirrored compact with illustrated how-tos plus two sponge-tip applicators.,,,eyeshadow,[],2017-12-23T23:35:13.329Z,2017-12-23T23:38:41.793Z,http://makeup-api.herokuapp.com/api/v1/products/807.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/807/original/data?1514072321,"[{'hex_value': '#c5dde8,#3a4e66,#638988,#2b2f28', 'colour_name': 'Dive In'}, {'hex_value': '#e4e7eb,#0d3d5c,#538b8c,#203250', 'colour_name': 'Galaxy'}, {'hex_value': '#fde6ee,#643d67,#c3a3ba,#473e4d', 'colour_name': 'Going Steady'}, {'hex_value': '#fbf8f0,#5b4b3f,#cfb6a6,#383838', 'colour_name': ""Jenna's Essentials""}, {'hex_value': '#f3d4ca,#784a4a,#aa753d,#553240', 'colour_name': 'Morning Java'}, {'hex_value': '#f7f2cd,#6b765c,#978a4e,#4a4b38', 'colour_name': 'On Safari'}, {'hex_value': '#f2d7d7,#8d5649,#c28c90,#634a42', 'colour_name': 'Pink Chocolate'}, {'hex_value': '#d0d0d3,#5d5d65,#2d2d2e,#111111', 'colour_name': 'Smoke and Mirrors'}, {'hex_value': '#fee6d3,#996a57,#ae7e65,#6b3f22', 'colour_name': 'Teddy Bear'}, {'hex_value': '#e4e7eb', 'colour_name': 'Galaxy1'}, {'hex_value': '#0d3d5c', 'colour_name': 'Galaxy2'}, {'hex_value': '#538b8c', 'colour_name': 'Galaxy3'}, {'hex_value': '#203250', 'colour_name': 'Galaxy4'}, {'hex_value': '#c5dde8', 'colour_name': 'Dive In 1'}, {'hex_value': '#3a4e66', 'colour_name': 'Dive In 2'}, {'hex_value': '#638988', 'colour_name': 'Dive In 3'}, {'hex_value': '#2b2f28', 'colour_name': 'Dive In 4'}, {'hex_value': '#f2d7d7', 'colour_name': 'Pink Chocolate 1'}, {'hex_value': '#8d5649', 'colour_name': 'Pink Chocolate 2'}, {'hex_value': '#c28c90', 'colour_name': 'Pink Chocolate 3'}, {'hex_value': '#634a42', 'colour_name': 'Pink Chocolate 4'}, {'hex_value': '#d0d0d3', 'colour_name': 'Smoke and Mirrors 1'}, {'hex_value': '#5d5d65', 'colour_name': 'Smoke and Mirrors 2'}, {'hex_value': '#2d2d2e', 'colour_name': 'Smoke and Mirrors 3'}, {'hex_value': '#111111', 'colour_name': 'Smoke and Mirrors 4'}, {'hex_value': '#f3d4ca', 'colour_name': 'Morning Java 1'}, {'hex_value': '#784a4a', 'colour_name': 'Morning Java 1'}, {'hex_value': '#f3d4ca', 'colour_name': 'Morning Java 1'}, {'hex_value': '#784a4a', 'colour_name': 'Morning Java 2'}, {'hex_value': '#aa753d', 'colour_name': 'Morning Java 3'}, {'hex_value': '#553240', 'colour_name': 'Morning Java 4'}, {'hex_value': '#f7f2cd', 'colour_name': 'On Safari 1'}, {'hex_value': '#6b765c', 'colour_name': 'On Safari 2'}, {'hex_value': '#978a4e', 'colour_name': 'On Safari 3'}, {'hex_value': '#4a4b38', 'colour_name': 'On Safari 4'}, {'hex_value': '#fde6ee', 'colour_name': 'Going Steady 1'}, {'hex_value': '#643d67', 'colour_name': 'Going Steady 2'}, {'hex_value': '#c3a3ba', 'colour_name': 'Going Steady 3'}, {'hex_value': '#473e4d', 'colour_name': 'Going Steady 4'}, {'hex_value': '#fee6d3', 'colour_name': 'Teddy Bear 1'}, {'hex_value': '#996a57', 'colour_name': 'Teddy Bear 2'}, {'hex_value': '#ae7e65', 'colour_name': 'Teddy Bear 3'}, {'hex_value': '#6b3f22', 'colour_name': 'Teddy Bear 4'}, {'hex_value': '#fbf8f0', 'colour_name': ""Jenna's Essentials 1""}, {'hex_value': '#5b4b3f', 'colour_name': ""Jenna's Essentials 2""}, {'hex_value': '#cfb6a6', 'colour_name': ""Jenna's Essentials 3""}, {'hex_value': '#383838', 'colour_name': ""Jenna's Essentials 4""}]"
806,clinique,All About Shadow&trade; Duo,22.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_7PWK_181x209.png,https://www.clinique.com/product/1598/27032/makeup/eye-shadows/all-about-shadow-duo,https://www.clinique.com,"Use one shade as a base colour, the other to contour. Crease- and fade-resistant. Ophthalmologist tested for even the most sensitive eyes and contact lens wearers. Mirrored compact with illustrated how-tos plus a brush/sponge-tip applicator.",,,eyeshadow,[],2017-12-23T23:35:12.387Z,2017-12-23T23:38:41.393Z,http://makeup-api.herokuapp.com/api/v1/products/806.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/806/original/data?1514072321,"[{'hex_value': '#CFB3BC,#A996A8', 'colour_name': 'Twilight Mauve/Brandied Plum'}, {'hex_value': '#d0b8bb,#5c2b2e', 'colour_name': 'Cocktail Hour'}, {'hex_value': '#a6a2c6,#5f6168', 'colour_name': 'Blackberry Frost'}, {'hex_value': '#fcf1dc,#8f6e43', 'colour_name': 'Buttered Toast'}, {'hex_value': '#cfaf98,#7c3900', 'colour_name': 'Day into Date'}, {'hex_value': '#e9d5ca,#896a58', 'colour_name': 'Ivory Bisque/Bronze Satin'}, {'hex_value': '#f2d5db,#5d245a', 'colour_name': ""Jammin'""}, {'hex_value': '#c09371,#753d29', 'colour_name': 'Like Mink'}, {'hex_value': '#e0c4ab,#5f574f', 'colour_name': 'Neutral Territory'}, {'hex_value': '#fae9de,#a66406', 'colour_name': 'Sand Dunes'}, {'hex_value': '#EAC7B7,#47575D', 'colour_name': 'Nightcap'}, {'hex_value': '#e1d9e0,#b18877', 'colour_name': 'Seashell Pink/Fawn Satin'}, {'hex_value': '#d2b9ac,#977d6f', 'colour_name': 'Starlight Starbright'}, {'hex_value': '#dba8ad,#a17664', 'colour_name': 'Strawberry Fudge'}, {'hex_value': '#f7d4d9,#605561', 'colour_name': 'Uptown Downtown'}, {'hex_value': '#c9d4d1,#718b88', 'colour_name': 'Wave after Wave'}, {'hex_value': '#cfb691,#8a697c', 'colour_name': 'Beach Plum'}, {'hex_value': '#D1B1AB', 'colour_name': 'color 1'}, {'hex_value': '#60575D', 'colour_name': 'color 2'}]"
805,clinique,Clinique + Jonathan Adler: Lid Pop,14.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_K2NX10_181x209.png,https://www.clinique.com/product/1598/49854/makeup/eye-shadows/clinique-jonathan-adler-lid-pop,https://www.clinique.com,"Four shades of silky, long-wearing eye shadow with designer details: an exclusive Jonathan Adler geometric print hot-stamped on the lid and pressed into the powder.",,,eyeshadow,[],2017-12-23T23:35:11.909Z,2017-12-23T23:38:41.000Z,http://makeup-api.herokuapp.com/api/v1/products/805.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/805/original/data?1514072320,"[{'hex_value': '#836A42', 'colour_name': 'Willow Pop'}, {'hex_value': '#008B97', 'colour_name': 'Aqua Pop'}, {'hex_value': '#DFA792', 'colour_name': 'Cream Pop'}, {'hex_value': '#916487', 'colour_name': 'Grape Pop'}]"
804,clinique,Clinique + Jonathan Adler: Limited Edition Chic Colour Kit,27.3,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_K2NY01_181x209.png,https://www.clinique.com/product/1598/49855/makeup/eye-shadows/clinique-jonathan-adler-limited-edition-chic-colour-kit,https://www.clinique.com,A refreshingly modern eye shadow clutch in one of designer Jonathan Adler’s signature geometric prints. Includes 13 most-wanted All About Shadow™ shades to inspire your creativity.,,palette,eyeshadow,[],2017-12-23T23:35:11.756Z,2017-12-26T00:36:27.348Z,http://makeup-api.herokuapp.com/api/v1/products/804.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/804/original/open-uri20171223-4-1ljakeo?1514072320,[]
803,clinique,Cream Shaper&trade; For Eyes,17.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_6FP2_181x209.png,https://www.clinique.com/product/1597/6140/makeup/eyeliners/cream-shaper-for-eyes,https://www.clinique.com,"Creamy-smooth eyeliner pencil with a hint of shimmer. Shapes and defines with intense, stay-put colour. Non-smudging, water- and transfer-resistant. Easy to sharpen, too. Ophthalmologist tested.",,,eyeliner,[],2017-12-23T23:35:11.232Z,2017-12-23T23:38:40.373Z,http://makeup-api.herokuapp.com/api/v1/products/803.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/803/original/data?1514072320,"[{'hex_value': '#46372b', 'colour_name': 'Egyptian'}, {'hex_value': '#4e2f2d', 'colour_name': 'Chocolate Lustre'}, {'hex_value': '#151e2c', 'colour_name': 'Black Diamond'}]"
802,clinique,Quickliner&trade; For Eyes,17.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_62A405_181x209.png,https://www.clinique.com/product/1597/4770/makeup/eyeliners/quickliner-for-eyes,https://www.clinique.com,Automatic eyeliner pencil twists up. Glides on. Smudges to a smooth blur of colour with the convenient smudge tool on the opposite end. Needs no sharpening.,,,eyeliner,[],2017-12-23T23:35:10.822Z,2017-12-23T23:38:40.164Z,http://makeup-api.herokuapp.com/api/v1/products/802.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/802/original/data?1514072320,"[{'hex_value': '#574E24', 'colour_name': 'True Khaki'}, {'hex_value': '#614843', 'colour_name': 'Roast Coffee'}, {'hex_value': '#5f4d4d', 'colour_name': 'Smoky Brown'}, {'hex_value': '#535a5e', 'colour_name': 'Slate'}, {'hex_value': '#3f3b3f', 'colour_name': 'New Black'}, {'hex_value': '#36251e', 'colour_name': 'Dark Chocolate'}, {'hex_value': '#3d3142', 'colour_name': 'Violet'}, {'hex_value': '#220d00', 'colour_name': 'Black/Brown'}, {'hex_value': '#59556a', 'colour_name': 'Blue Grey'}, {'hex_value': '#492533', 'colour_name': 'Grape'}, {'hex_value': '#0f0b09', 'colour_name': 'Really Black'}]"
801,clinique,High Impact™ Custom Black Kajal,17.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_ZP4R01_181x209.png,https://www.clinique.com/product/1597/41979/makeup/eyeliners/high-impacttm-custom-black-kajal,https://www.clinique.com,"For kicked-up eye drama, go bold and black. Pigment-packed kajal pencil delivers rich, dark colour with 12 hours of staying power. Skip-proof formula resists smudging, sweat and humidity—even water. Ophthalmologist Tested. Appropriate for sensitive eyes and contact lens wearers, too.",,,eyeliner,[],2017-12-23T23:35:10.579Z,2017-12-23T23:38:39.894Z,http://makeup-api.herokuapp.com/api/v1/products/801.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/801/original/data?1514072319,"[{'hex_value': '#0b0004', 'colour_name': 'Blackened Black'}, {'hex_value': '#202318', 'colour_name': 'Blackened Green'}, {'hex_value': '#401917', 'colour_name': 'Blackened Honey'}]"
800,clinique,Kohl Shaper For Eyes,17.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_6GAP_181x209.png,https://www.clinique.com/product/1597/6150/makeup/eyeliners/kohl-shaper-for-eyes,https://www.clinique.com,"Rich, satiny eyeliner glides on smoky or defined, bold or superfine. Triangular, ergonomic design provides precision control. Sharpener's built into cap. Never be caught with a dull point again. Ophthalmologist tested.",,,eyeliner,[],2017-12-23T23:35:10.267Z,2017-12-23T23:38:39.651Z,http://makeup-api.herokuapp.com/api/v1/products/800.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/800/original/data?1514072319,"[{'hex_value': '#472b2a', 'colour_name': 'Black Coffee'}, {'hex_value': '#000000', 'colour_name': 'Black Kohl'}]"
799,clinique,Quickliner&#8482; For Eyes Intense,17.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_75X3_181x209.png,https://www.clinique.com/product/1597/12313/makeup/eyeliners/quickliner-for-eyes-intense,https://www.clinique.com,"No need to be subtle when it's now so easy to move into the deepest, most dramatic range. Find all the intensity of a liquid liner in one simple stroke. Silky formula glides on. Stays on all day. Never needs sharpening. ""Smoke"" with the smudge tip on the opposite end. Ophthalmologist Tested.",,,eyeliner,[],2017-12-23T23:35:09.771Z,2017-12-23T23:38:39.400Z,http://makeup-api.herokuapp.com/api/v1/products/799.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/799/original/data?1514072319,"[{'hex_value': '#523c39', 'colour_name': 'Intense Clove'}, {'hex_value': '#604c1b', 'colour_name': 'Intense Peridot'}, {'hex_value': '#412727', 'colour_name': 'Intense Chocolate'}, {'hex_value': '#303b1d', 'colour_name': 'Intense Ivy'}, {'hex_value': '#353434', 'colour_name': 'Intense Charcoal'}, {'hex_value': '#13253b', 'colour_name': 'Intense Midnight'}, {'hex_value': '#59394F', 'colour_name': 'Intense Amethyst'}, {'hex_value': '#3a1f34', 'colour_name': 'Intense Aubergine'}, {'hex_value': '#352E49', 'colour_name': 'Intense Plum'}, {'hex_value': '#374236', 'colour_name': 'Intense Peacock'}, {'hex_value': '#000000', 'colour_name': 'Intense Ebony '}, {'hex_value': '#16273a', 'colour_name': 'Intense Black'}, {'hex_value': '#9E8577', 'colour_name': 'Intense Truffle'}, {'hex_value': '#4E2C1C', 'colour_name': 'Intense Sable'}, {'hex_value': '#2C425C', 'colour_name': 'Intense Cobalt'}]"
798,clinique,Brush-On Cream Liner,17.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_6H3F_181x209.png,https://www.clinique.com/product/1597/5363/makeup/eyeliners/brush-on-cream-liner,https://www.clinique.com,"Creamy eyeliner brushes on deep, smoky, eye-defining colour. Long-wearing, waterproof formula comes complete with a mini Eye Liner Brush. Ophthalmologist tested.",,,eyeliner,[],2017-12-23T23:35:09.613Z,2017-12-23T23:38:39.140Z,http://makeup-api.herokuapp.com/api/v1/products/798.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/798/original/data?1514072318,"[{'hex_value': '#000000', 'colour_name': 'True Black'}]"
797,clinique,Water-Resistant Eyeliner,17.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_6337_181x209.png,https://www.clinique.com/product/1597/4985/makeup/eyeliners/water-resistant-eyeliner,https://www.clinique.com,"The cake eyeliner that stays, won't run away. Resists smudging, smearing. Depth of colour can be adjusted with water. Comes with precision brush. Ideal for sensitive eyes. Ophthalmologist tested.",,,eyeliner,[],2017-12-23T23:35:09.279Z,2017-12-23T23:38:38.142Z,http://makeup-api.herokuapp.com/api/v1/products/797.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/797/original/data?1514072317,"[{'hex_value': '#242424', 'colour_name': 'Natural Black'}, {'hex_value': '#402323', 'colour_name': 'Muted Brown'}]"
796,clinique,Clinique Skinny Stick&trade;,17.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_ZHK411_181x209.png,https://www.clinique.com/product/1597/36517/makeup/eyeliners/clinique-skinny-stick,https://www.clinique.com,Ultra-fine yet rich colour glides on smoothly to create natural-looking definition as close to the lashline as possible. A precise tip every time–no sharpening required. Ophthalmologist Tested. Allergy Tested.  100% Fragrance Free.,,,eyeliner,[],2017-12-23T23:35:08.894Z,2017-12-23T23:38:36.781Z,http://makeup-api.herokuapp.com/api/v1/products/796.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/796/original/data?1514072316,"[{'hex_value': '#51543c', 'colour_name': 'Mini Moss'}, {'hex_value': '#4F331A', 'colour_name': 'Slim Sable'}, {'hex_value': '#311d40', 'colour_name': 'Demi-grape'}, {'hex_value': '#806A3D', 'colour_name': 'Olive-tini'}, {'hex_value': '#62975c', 'colour_name': 'Thin Mint'}, {'hex_value': '#2E5E5D', 'colour_name': 'Lanky Lapis'}, {'hex_value': '#FCF9F4', 'colour_name': 'Angel Hair'}]"
795,clinique,Pretty Easy™ Liquid Eyelining Pen,21.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_ZGC001_181x209.png,https://www.clinique.com/product/1597/36520/makeup/eyeliners/pretty-easytm-liquid-eyelining-pen,https://www.clinique.com,"Clinique's mistake-proof pen creates a clean line in one steady sweep. Tapered, precision brush paints on pure, deep colour from thin to thick. 24-hour smudge and budge-resistant wear. Ophthalmologist Tested. Allergy Tested. 100% Fragrance Free.",,,eyeliner,[],2017-12-23T23:35:08.723Z,2017-12-23T23:38:36.459Z,http://makeup-api.herokuapp.com/api/v1/products/795.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/795/original/data?1514072316,"[{'hex_value': '#2d2a29', 'colour_name': 'Black'}, {'hex_value': '#452a29', 'colour_name': 'Brown'}]"
794,clinique,Instant Lift For Brows,9.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_71FJ02_181x209.png,https://www.clinique.com/product/1595/8417/makeup/brows/instant-lift-for-brows,https://www.clinique.com,"Two-in-one automatic brow pencil and pearlized highlighter duo creates a contrast and definition that give eyes a virtual lift. First, fill in and shape brows with long-wearing natural-looking pencil. Then optically 'boost' brow arches with universal highlighter shade just below brow hairs.",,,eyebrow,[],2017-12-23T23:35:08.235Z,2017-12-23T23:38:36.195Z,http://makeup-api.herokuapp.com/api/v1/products/794.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/794/original/data?1514072316,"[{'hex_value': '#57462b,#ecb892', 'colour_name': ''}, {'hex_value': '#4d3729,#ecb892', 'colour_name': 'Black Brown'}, {'hex_value': '#ad8b70,#ecb89f', 'colour_name': 'Soft Blonde'}, {'hex_value': '#71523b,#ecb89f', 'colour_name': 'Soft Brown'}, {'hex_value': '#5f401e,#ecb89d', 'colour_name': 'Deep Brown'}]"
793,clinique,Superfine Liner For Brows,18.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_68A9_181x209.png,https://www.clinique.com/product/1595/6332/makeup/brows/superfine-liner-for-brows,https://www.clinique.com,"Convenient pencil creates perfectly defined, natural-looking brows. Ultra-fine tip fills even the smallest gaps with precise, hair-like strokes. Automatically self-sharpens; glides on without skipping or tugging. Colour lasts all day.",,,eyebrow,[],2017-12-23T23:35:07.968Z,2017-12-23T23:38:35.945Z,http://makeup-api.herokuapp.com/api/v1/products/793.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/793/original/data?1514072315,"[{'hex_value': '#B68761', 'colour_name': 'Soft Blonde'}, {'hex_value': '#71553e', 'colour_name': 'Soft Brown'}, {'hex_value': '#311b12', 'colour_name': 'Black/Brown'}, {'hex_value': '#533316', 'colour_name': 'Deep Brown'}, {'hex_value': '#94512f', 'colour_name': 'Soft Auburn'}]"
792,clinique,Pretty Easy Brow Palette,34.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_ZJPG01_181x209.png,https://www.clinique.com/product/1595/38685/makeup/brows/pretty-easy-brow-palette,https://www.clinique.com,"Deluxe brow kit features natural-looking brow powder, powder highlighter, tinted brow fixative plus 4 applicator tips for a precise touch. Includes easy-to-follow illustrated how-tos.",,,eyebrow,[],2017-12-23T23:35:07.881Z,2017-12-23T23:38:35.648Z,http://makeup-api.herokuapp.com/api/v1/products/792.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/792/original/data?1514072315,[]
